Protoplastus.a.um, por primero formado
Prototomus.a.um, por primero cortado
Prototomus caulis, por la llanta
Protopum.i, por mosto del tintin
Protos, interpretatur primus
Prouebo.is.prouexi, por llevar alexos.a.i
Prouenio.is, proueni. venir de lexos.n.iii
Prouentus.us, por cosecha de fruto.
Prouerbium.ii, por el refran
Prouerbialis.e, por cosa de refran
Prouideo.es.prouidi, por ver de lexos.a.i
Prouidentia.ae, por aquel ver de lexos
Prouidus.a.um, por cosa proveida.
Prouidenter. aduerbium, por con providencia
Prouideo.es.prouidi, por proveer.n.iii
Prouisio.onis, por la provision
Prouiso.is.prouisi, por ir a ver.a.i
Prouincia.ae, por cuidado y cargo
Prouincia.ae, por la prouincia region
Prouincia narbonensis, por proenza
Prouincialis.e, por cosa de provincia
Prouoco.as.prouocaui, por desafiar.a.i
Prouocatio.onis, por el desafio
Prouocator.oris, por el desafiador
Prouocatorius.a.um, cosa para desafiar
Prouoco.as.aui, por apelar de sentencia
Prouocatio.onis, por la apelacion
Prouocatorius.a.um, por cosa de apelacion
Prouoluo.is.prouolui, por bolver alexos.ai
Prouulgo.as.aui, por divulgar.a.i.
Prouulgatio.onis, por la divulgacion.
Proximus.a.um, por cosa cercana
Proximior, comparatiuum a proximus
Proximitas.atis, por la cercanidad
Proxime praepositio accusatiui, por mui cerca
Proxime. aduerbium, por aquello mesmo
Proximo.as.aui, por se acercar.n.v.
Proxeneta.ae, por corredor de mercaderia
Proxeneticum.i, por el salario de corredor
Prudens.tis, por cosa sabia y prudente
Prudentia.ae, por la sabiduria y prudencia
Prudenter. aduerbium, por prudentemente
Pruina.ae, por la elada o ielo.
Pruinosus.a.um, por lleno de elada
Pruna.prunae, por la brasa
Prunarium.ii, por el brasero
Prunus.i, por el ciruelo arbol
Prunum.i, por la ciruela fruta del
Prunum damascenum, por ciruela passa
Prurio.is.pruriui, por hazer comezon.n.v
Pruritus.us, por aquella comezon
Prurigo.ginis, por aquello mesmo
Pruriginosus.a.um, por lo que tiene comezon
Prusias.ae, por un rei de bithinia
Prusia.ae, por una ciudad de bithinia
Prusiacus.a.um, por cosa desta ciudad
Prusiensis.e, por aquello mesmo
Pruthaneum.i, lugar publico en athenas
Psallo.is.psalli, por cantar.a.i.
Psalmus.i, interpretatur cantus
Psalmodia.ae, por aquello mesmo
Psalterium.ii, por el instrumento
Psaltes.ae, por el tañedor y cantor
Psaltria.ae, por la tañedora y cantora
Psammis.is, por un rei de egipto
Psammeticus.i, por otro rei de egipto
Psecas.adis, interpretatur irrorans.
Pseudo in compositione, por falso
Pseudographus.i, por falso descriptor
Pseudographia.ae, por falsa descripcion
Pseudulus, nombre proprio de siervo
Psendonardus.i, por falso nardo
Pseudopropheta.ae, por falso profeta
Pseudospece.es, por falsa abispa
Psyllus.i, ombre de africa saludador
Psilotrum.i, emplastro para quitar pelos
Psillium.i, por la zargatona simiente
Psimmithium.ii, por el alvaialde
Psittacus.i, por el papagaio ave
Psole.es, interpretaiur praepucium
Psoleos.i, interpretatur fulmen.
Psora.ae, interpretatur scabies
Psoricum.i, medicina de hollin de cobre
Pteleros.i, por una ciudad de thessalia
Pterix, interpretatur a la auis
Pterigium.ii, por el uñero
Pterigium.ii, despegadura de la uña
Pteron.i,lo que ponen sobre el chapitel
Ptelera.ae, nombre de una perra.
Ptisana.ae, por el ordiate o fresadas.gr.
Ptisanarium.ii, por vaso para ordiate
Ptolemaeus.i, nombre de los reies de egipto
Ptolemeus.i, mathematico fue notable.
Ptolemais.idis, por la hija de ptolemeo
Ptolemais.idis, ciudad es en egipto
Ptole maida.ae, por esta mesma ciudad
Ptolemais.idis, ciudad es en otros lugares
Pubes.bis, por la mancebia
Pubes.bis, por el pendejo
Pubes.puberis, el que comienza a barvar
Pubesco.is, por comenzar a barvar.n.v.
Pubertas.atis, por aquella edad
Pubetenus, por hasta el pendejo
Publicus.a.um, por cosa publica
Publicanus.i, el arrendador de lo publico
Publicitus. aduerbium, por publicamente
Publico.as.aui, por publicar.a.i.
Publicatio.onis, por la publicacion
Publico.as.aui, por confiscar bienes.a.i
Publicatio.onis, por la confiscacion.
Pudet impersonale, por aver verguenza
Pudendus.a.um, por cosa de verguenza
Pudenda.orum, por los miembros genitales
Pudibundus.a.um, el que tiene verguenza.
Pudicolor.oris, por aquello mesmo.
Pudicus.a.um, por cosa casta
Pudicicia.ae, por la castidad
Pudor.oris, por la mesma castidad
Pudor.oris, por la verguenza
Pudoratus.a.um, por cosa vergonzosa
Puer pueri, por el mozo mochacho
Puer pueri, por el hijo o esclavo
Puera.ae, por la moza mochacha.pr
Puellus.i, por el mozuelo.pr
Puella.ae, por la mozuela
Puellaris.e, por cosa de moza
Puerilis.e, por cosa de mozo
Puerilitas.atis, por mocedad de seso
Puericia.ae, por mocedad de edad
Pueriliter. aduerbium, por con mocedad
Puerasco.is, por comenzar a ser mozo.n.v
Puerulus.i, por mozuelo pequeño
Puerpera.ae, la parida de hijo o hija
Puerperus.a.um, por cosa de parida
Puerperium.ii, por parto de hijo o hija
Pugil pugilis, luchador.corredor. et cetera
Pugillatio.onis, por aquellos exercicios
Pugillatus.us, por aquello mesmo
Pugillus.i, por el puño mano cerrada
Pugillus.i, por lo que cabe en el puño
Pugillaris.e, por cosa de puño
Pugillares.ium, portablillas para escrivir
Pugillaria.ium, por lo mesmo
Pugio pugionis, por el puñal
Pugiunculus.i, por el puñal pequeño
Pugna.ae, por la batalla o pelea
Pugno.as.pugnaui, por pelear.n.v
Pugnator.oris, por el peleador
Pugnax.acis, por el que pelea mucho
Pugnus.i, por el puño mano cerrada
Pugnus.i, por la puñada herida de puño
Pulcher.a.um, por cosa hermosa
Pulchellus.a.um, por cosa hermosa un poco
Pulchritudo.inis, por la hermosura
Pulchre. aduerbium, por hermosamente
Pulegium.gii, por el poleo ierva
Pulex pulicis, por la pulga
Pulicosus.a.um, por cosa llena de pulgas
Pullatio.onis, por la cria de pollos
Pullicium.ii, por aquello mesmo
Pullicies.ei, por aquello mesmo
Pullarius.ii, por el curador de pollos
Pullarium.ii, por el pollero do se crian
Pullarius.a.um, por cosa para pollos
Pullastra.ae, por la polla grande.
Pullus.pulli, por el pollo del ave
Pullus gallinaceus, por el pollo comun
Pullus anserinus, por el ansarino
Pullus columbinus, por el palomino
Pullus anatinus, por el anadino
Pullus pauoninus, pollo de pavon
Pullus turturinus, por el tortolillo
Pullus aquilinus, por el aguilocho
Pullus ciconinus, por el cigoñino
Pullus.i, por el hijo de animal manso
Pullus asininus, por el borrico
Pullus equinus, por el potrico
Pullinus.a.um, por cosa de borrico o potrico
Pullus.a.um, por cosa negra
Pullatus.a.um, por enlutado de negro
Pulligo pulliginis, por aquel negror
Pullesco.is, por nacer el arbol.n.v.
Pullulo.as.aui, por aquello mesmo.n.v
Pulmentum.i, por manjar delicado
Pulmentarium.ii, por aquello mesmo
Pulmo.onis, por el pulmon o livianos
Pulmo.onis, por un cierto pescado
Pulmonarius.a.um, por cosa trefe
Pulpo.as.aui, por cantar el bueitre.n.v.
Pulpa.ae, por la carne sin uesso
Pulpamentum.i, por aquello mesmo
Pulpago.inis, por una cierta ierva
Pulpitum.i, por el pulpito o predicatorio
Pulso.as.aui, por herir con la mano.a.i
Pulsus.us, por el pulso de la vena
Pulsus.us, por el empuxon
Pulsim. aduerbium, por a enpuxones
Puls pultis, por las puchas.
Pulticula.ae, por poquitas puchas
Pultarium.ii, por puchero para puchas
Pultarius.ii, por escudilla para puchas.
Puluinus.puluini, por el almohada
Puluillus.i, por el almohada pequeña
Puluinar.aris, por el estrado del templo
Puluinatus.a.um, por cosa mollida.
Puluer uel puluis.eris, por el polvo
Puluisculum.i, por el polvillo
Puluereus.a.um, por cosa de polvo.
Puluerulentus.a.um, por polvoriento
Puluero.as.aui, por empolvorar.a.i.
Pulueratio.onis, por empolvoramiento
Pumilio.onis, idem est quod pomilio
Pumilius.a.um, por cosa enana
Pumilis.e, por aquello mesmo
Pumex pumicis, por la piedra espongia.
Pumicosus.a.um, por cosa espongiosa
Pumico.as.aui, por esponjar.a.i.
Pumicatio.onis, por la esponjadura
Pungo.is.pupugi, por punzar.a.i.
Punctum.puncti, por el punto.
Punctum.i, por la punzadura
Punctio.onis, por aquello mesmo
Punctim. aduerbium, por apunzaduras
Punctum.i, por la estocada
Punctim. aduerbium, por estocadas
Punicus.a.um, por cosa de africa sin anima
Punice. aduerbium, por en aravigo.
Puniceus.a.um, por cosa morada
Punio.is.puniui, por punir o penar.a.i.
Punicio.onis, por la punicion
Pupa.pupe, por la mochacha pequeña
Pupa.pupe, por la muñeca
Pupillus.i, por el menor debaxo de tutor
Pupilla.ae, por la menor debaxo de tutor
Pupillaris.e, por cosa destos menores
Pupilla.ae, por niñila del ojo.
Pupillo.as.aui, por cantar el pavon
Puppis.puppis, por la popa de la nave
Puppis puppis, por toda la nave
Pupus.pupi, por el mochacho pequeño
Pupulus.i, por el mochachuelo.
Pupula.ae, por la niñilla del ojo
Purgo.as.aui, por purgar o alimpiar.a.i
Purgamentum.i, por la limpiadura
Purgamen.inis, por aquello mesmo
Purgatio.onis, por aquello mesmo
Purgatorius.a.um, por cosa para alimpiar
Purifico.as.aui, por apurar.a.i.
Purificatio.onis, por la purificacion
Puritas.puritatis, por la pureza
Purpura.ae, por la concha del carmeso
Purpura.ae, por el mesmo carmesi
Purpuratus.a.um, lo vestido de carmeso
Purpurarius.ii, el que labra purpura
Purpuraria.ae, por la que labra purpura
Purpurarius.a.um, por cosa para purpura
Purpuro.as, por colorar de purpura.a.i
Purpurissum.i, por el alconcilla o brasil.
Purpureus.a.um, por cosa de purpura
Purpureus.a.um, por cosa morada
Purus.a.um, por cosa pura
Purulentus.a.um, por cosa podrida
Pus puris, por la podre o podricion.
Pusca.ae, por vino aguado
Pusillus.a.um, por cosa poquita
Pusillanimus.a.um, por de poco corazon
Pusillanimis.e, por aquello mesmo
Pusillanimitas, por aquel poco corazon.
Pusio.pusionis, por el mochacho
Pustula.ae, por la postilla de sarna
Pustula.ae, por la plata cendrada
Pustulatum argentum, por plata pura
Pustulosus.a.um, cosa llena de postillas
Pusula.ae, por la roña del ganado
Pusilosus.a.um, por cosa llena de roña
Putatio.onis, por la podazon
Putator.oris, por el podador
Putatoria falx, por la podadera
Putatorius.a.um, por cosa para podar
Putamen.inis, por la cascara de fruta
Putamen oui, por la casca del uevo
Puteal.is, lugar era en roma
Puteus.putei, por el pozo
Puteolus.i, por el pozo pequeño
Putealis.e, por cosa de pozo.
Putearius.ii, por el que haze pozos
Puteoli.orum, por pozoli cerca de napol
Puteolanus.a.um, por cosa desta ciudad
Puteo.es.putui, por beder.n.v.
Putidus.um, por cosa hedionda
Putidulus.a.um, cosa hedionda un poco
Putor putoris, por el hedor o hediondez
Puto.as.putaui, por pensar.a.i.
Puto.as.putaui, por podar.a.i.
Putreo. uel putresco, por podrirse.n.v.
Putrefacio.is.ci, por podrir.a.i.
Putrefactio.onis, por la podricion.
Putredo putredinis, por aquello mesmo
Putris.putre, por cosa podrida
Putridus.a.um, por aquello mesmo
Putus.a.um, por cosa pura
Putulentus.a.um, por cosa hedionda
Quan. aduerbium loci, por por donde
Quancumque. aduer, por donde quier que
Quadra.ae, por el cuarto de un pan
Quadraginta in plurali, por cuarenta.
Quadrageni.ae.a, por cada cuarenta
Quadragenarius, por de cuarenta
Quadragesimus.a.um, por cuarenta en orden
Quadragesima pars, por uno de cuarenta
Quadragesima.ae, por la cuaresma.no
Quadragies. aduerbium, por cuarenta vezes
Quadragies nomen, por cuatro cuentos
Quadrans.tis, portres onzas
Quadrans.tis, por cuarta parte de doze
Quadrangulus.a.um, cosa de cuatro rincones
Quadrangularis.e, cosa desta forma
Quadrantal.is, por la figura del dado
Quadrantalis.e, por cosa assi cuadrada
Quadratus.a.um, por aquello mesmo
Quadrantarius.a.um, lo de cuarta parte
Quadrifariam, por en cuatro maneras
Quadrifidus.a.um, hendido en cuatro partes
Quadriformis.e, por de cuatro formas
Quadriduum.i, por cuatro dias
Quadriduanus.a.u.um, cosa de cuatro dias
Quadrigae.arum, por carro de cuatrega
Quadriga.ae, por aquello mesmo.pr
Quadrigula.ae, por aquel carro pequeño
Quadriiugus.i, por un cavallo de cuatro
Quadriingis.is, por aquello mesmo
Quadrigarius.ii, el regidor deste carro
Quadrigarius.a.um, cosa para este carro.
Quadrigatus nummus, en que esta catregua
Quadriennium.ii, por cuatro años
Quadriennis.e, por cosa de cuatro años
Quadrimus.a.um, por cosa de cuatro años
Quadrimulus.a.um, por cosa pequeña tal
Quadrimatus.us, espacio de cuatro años
Quadrimestris.e, por de cuatro años
Quadringenti.ae.a, por cuatrocientos.
Quadringeni.ae.a, por cada cuatrocientos
Quadringenteni.ae.a, por lo mesmo.
Quadringentesimus.a.um, cccc en orden
Quadringentesima pars, uno de cccc.
Quadringenties. aduerbium, por cccc vezes
Quadringenties, por cuarenta cuentos
Quadripartitus.a.um, lo partido en cuatro
Quadriuium.ii, por la encruzijada
Quadriuinum, por cosa de encruzijada
Quadro.as.quadraui, por cuadrar
Quadrus.a.um, por cosa cuadrada
Quadruus.a.um, por lo mesmo.
Quadrupes.edis, por la cuatrapea
Quadrupedans.tis, por lo mesmo
Quadruplus.a.um, por cuatro tanto.
Quadruplo.as, por doblar cuatro vezes.a.i
Quadruplator.oris, cuio es el cuatro tanto
Quadruplo.as, por hazer el cuarto libello.a.i
Quadruplatio.onis, por aquel libelo
Quadruplex.cis, por de cuatro doblezes
Quadruplico.as, por doblar cuatro vezes.a.i
Quadrupliciter. aduerbium, en cuatro formas
Quaero.is.quesiui, por buscar.a.i.
Quero.is.quesini, por preguntar.a.i.
Querito.as.aui, por buscar a menudo.a.i
Queso.is.it.quesumus, por rogar.a.i.
Questio.onis, por la question pregunta
Questiuncula.ae, por la questioncilla
Questio.onis, por la pesquisa
Questor.oris, por el pesquisidor
Quesitor.oris, por este mesmo.po
Questor.aerarii, por contador del rei
Questorius.ii, por el que fue contador
Questorius.a.um, por cosa de contador.
Questura.aerarii, por la contadoria
Questus.us, por la ganancia
Questuosus.a.um, por cosa gananciosa
Questor.oris, por el echacuervo.no
Questura.ae, por la echacorveria.no
Qualis.e, por cual sin articulo
Qualis qualis, por tal cual
Qualiscumque, por aquello mesmo
Qualibet. aduerbium, por por do quiera que
Qualiter. aduerbium, por como
Qualitercunquez. aduerbium, por como quiera que.
Qualitas.atis, por la calidad
Quallus.i, por la canasta
Quallum.i, por aquello mesmo
Quam.coniunctio, que relativo de mas
Quam in compositione, por mui
Quamobrem.coniunctio, por porende
Quamprimum. aduerbium, por luego
Quando. aduerbium temporis, por cuando.
Quando.coniunctio, por cuando.
Quandocumque, por cuandoquiera que
Quando.coniunctio, por por cuanto
Quandoquidem, por aquello mesmo.
Quandiu.coniunctio, por mientras que
Quanlibet, por cuanto quiera que
Quantunlibet, por aquello mesmo
Quanquam.coniunctio, por aunque
Quantum. aduerbium, por cuanto
Quantus.a.um, por cuamaño
Quantulus.a.um, por tamañuelo
Quantuscumque.a.um, por tamaño cuamaño.
Quantuluscumque.a.um, por lo mesmo
Quantitas.atis, por la cantidad
Quantocyus. aduerbium, pro cito.no
Quapropter.coniunctio, por porende.
Quaque uersus, por por do quiera que
Quartus.a.um, por cuarto en orden
Quarta pars, por uno de cuatro
Quarto. aduerbium, por la cuarta vez
Quartana febris, por la cuartana
Quasi. aduerbium, por poco mas o menos
Quasillus.i, por el canastillo
Quasillum.i, por aquello mesmo
Quassus.a.um, participium a quatio.is.
Quassans, passiue participium ab eodem
Quasso.as.aui, por sacudir a menudo
Quater. aduerbium, por cuatro vezes.
Quaterni.ae.a, por cada cuatro
Quaternarius.a.um, por cosa de cuatro
Quaternio.onis, por el cuaderno
Quaternio.onis, por cuatro vezes cuatro.
Quatenus. aduerbium, por en cuanto
Quatinus.coniunctio, pro quoniam
Quatio.is.quassi, por sacudir.a.i.
Quatriduum.i, por cuatro dias
Quatriduanus.a.um, por cosa de cuatro dias
Quattuor in plurali, por cuatro
Quattuordecim, por catorze
Que. coniunctio.postpositiua pro.et,
Quemadmodum, por en que manera.
Queo.quis.quiui.quitum, por poder.
Queor.eris, por aquello mesmo.pr
Quercus.us, por la enzina arbol
Quercetum.i, por el enzinal
Querceus.a.um, por cosa de enzina.
Quernus.a.um, por aquello mesmo
Querneus.a.um, por aquello mesmo.
Queror.eris.questus, por se quexar.d.v
Queritor.aris, por quexarse a menudo.d.v
Querela.ae, por la quexa o querella
Querulus.a.um, por querelloso
Querulosus.a.um, por aquello mesmo
Queribundus.a.um, por aquello mesmo.
Querimonia.ae, por la querella
Querquedula.ae, por una especie de anade
